Airport	Sentiment
Kostroma Sokerkino Airport	6.532020743700744
Sukhumi Dranda Airport	6.532020743700744
Donskoye Airport	6.532020743700744
Oban Airport	6.532020743700744
Erechim Airport	6.532020743700744
La Côte Airport	6.532020743700744
Tugdan Airport	6.5330055994005996
Manistee Co Blacker Airport	6.534014206349207
Charlotte County Airport	6.534014206349207
Shenandoah Valley Regional Airport	6.534148838383839
Saúl Airport	6.534612951492953
The Florida Keys Marathon Airport	6.535397727272727
Dawson Community Airport	6.535397727272727
L M Clayton Airport	6.535397727272727
Yellowstone Airport	6.535397727272727
Inishmore Aerodrome	6.53581368020868
Connemara Regional Airport	6.53581368020868
A Coruña Airport	6.5367706299256305
Armilla Air Base	6.5367706299256305
Anqing Tianzhushan Airport	6.537362965922967
Bajura Airport	6.53757955988456
Chara Airport	6.53757955988456
Bielsko Biala Airport	6.53891295149295
Mason City Municipal Airport	6.53891295149295
Phoenix-Mesa-Gateway Airport	6.53891295149295
Bremerton National Airport	6.539197107337108
Spencer Municipal Airport	6.539197107337108
Jefferson City Memorial Airport	6.539197107337108
Berezovo Airport	6.53926868020868
Szczecin-Dąbie Airport	6.53926868020868
Worcester Regional Airport	6.53926868020868
Larnaca International Airport	6.541251106116107
Paphos International Airport	6.541251106116107
RAF Akrotiri	6.541251106116107
Dubrovnik Airport	6.541251106116107
Osijek-Čepin Airfield	6.541251106116107
Osijek Airport	6.541251106116107
Gorakhpur Airport	6.541586551781552
Sand Point Airport	6.541586551781552
Hami Airport	6.541586551781552
Wuzhou Changzhoudao Airport	6.541586551781552
Tirana International Airport Mother Teresa	6.541876106116107
Burgas Airport	6.541876106116107
Gorna Oryahovitsa Airport	6.541876106116107
Plovdiv International Airport	6.541876106116107
Tekapo Aerodrome	6.541937951492953
Niederoeblarn Airport	6.541937951492953
Cauayan Airport	6.543521616716617
Kirovsk-Apatity Airport	6.543521616716617
Tasiujaq Airport	6.544021616716617
Arctic Village Airport	6.544021616716617
Sunan Shuofang International Airport	6.54441274947275
Nanping Wuyishan Airport	6.54441274947275
Noatak Airport	6.545321616716618
Ormoc Airport	6.545321616716618
Puvirnituq Airport	6.545321616716618
San Luis Valley Regional Bergman Field	6.546406298701299
Coronel Altino Machado de Oliveira Airport	6.546501616716617
Verden-Scharnhorst Airport	6.546661940836941
Nittenau-Bruck Airport	6.546661940836941
Kerama Airport	6.546661940836941
Herning Airport	6.54850955988456
Oberschleißheim Airfield	6.54850955988456
Pinal Airpark	6.54850955988456
Glendale Municipal Airport	6.54850955988456
Safford Regional Airport	6.54850955988456
Northern Aroostook Regional Airport	6.550079141414142
Chautauqua County-Jamestown Airport	6.550079141414142
La Macaza / Mont-Tremblant International Inc Airport	6.550079141414142
Lake Cumberland Regional Airport	6.550079141414142
Rügen Airport	6.550488680208681
Wenzhou Yongqiang Airport	6.55178774947275
Yancheng Airport	6.55178774947275
Araracuara Airport	6.552666551781551
Sam Mbakwe International Airport	6.5534016167166165
Arenal Airport	6.553401616716618
Tambor Airport	6.553401616716618
Elliot Lake Municipal Airport	6.554572380952383
Wilkes County Airport	6.554572380952383
Charleston Executive Airport	6.554572380952383
Danville Regional Airport	6.554572380952383
Varna Airport	6.554596106116107
Lago Vista Tx Rusty Allen Airport	6.555172380952382
Brenham Municipal Airport	6.555172380952382
Lakeway Airpark	6.555172380952382
Iraan Municipal Airport	6.555172380952382
Kestrel Airpark	6.555172380952382
Sofia Airport	6.555221106116107
Stara Zagora Airport	6.555221106116107
Vöslau Airport	6.556673507048508
Uetersen/Heist Airport	6.556673507048508
Anaktuvuk Pass Airport	6.556673507048508
Anvik Airport	6.556673507048508
Atqasuk Edward Burnell Sr Memorial Airport	6.556673507048508
Gambell Airport	6.556673507048508
Hooper Bay Airport	6.556673507048508
Kaltag Airport	6.556673507048508
St Mary's Airport	6.556673507048508
Guangyuan Airport	6.556735830280831
Luzhou Airport	6.556735830280831
Mianyang Airport	6.556735830280831
Sheboygan County Memorial Airport	6.557116226551226
Fortescue - Dave Forrest Aerodrome	6.557116226551226
Kangel Danda Airport	6.557116226551226
Americana Airport	6.557141940836941
Ekibastuz Airport	6.557141940836941
Adamovka	6.557141940836941
Yiwu Airport	6.557721082806084
Brookneal/Campbell County Airport	6.558039047619048
Yerbogachen Airport	6.558039047619048
Cheraw Municipal Airport/Lynch Bellinger Field	6.558039047619048
Wauchula Municipal Airport	6.558039047619048
Lilydale Airport	6.558039047619048
Beni Mellal Airport	6.558039047619048
Şırnak Şerafettin Elçi Airport	6.558039047619048
Suntar Airport	6.558039047619048
Tazadit Airport	6.558039047619048
Asaba International Airport	6.558039047619048
Akwa Ibom International Airport	6.558039047619048
Kasama Airport	6.558039047619048
Pajala Airport	6.5581101881451875
Bella Coola Airport	6.5581101881451875
Hagerstown Regional Richard A Henson Field	6.5581101881451875
Perry Municipal Airport	6.559032380952382
Hamilton Municipal Airport	6.559032380952382
Ada Municipal Airport	6.559032380952382
Mesquite Metro Airport	6.559032380952382
Denton Municipal Airport	6.559032380952382
Austin Executive Airport	6.559032380952382
Mbeya Airport	6.559639047619048
Kvarkeno	6.564655274170275
Sikeston Memorial Municipal Airport	6.564655274170275
Tetiaroa Airport	6.564655274170275
Floyd Bennett Memorial Airport	6.564655274170275
Zhoushan Airport	6.566552193917195
Qamdo Bangda Airport	6.566552193917195
Dachuan Airport	6.566552193917195
Mpanda Airport	6.566991955266956
Songea Airport	6.566991955266956
Morogoro Airport	6.566991955266956
Anshan Air Base	6.566991955266956
Zunyi Xinzhou Airport	6.566991955266956
Conway Horry County Airport	6.566991955266956
Mekoryuk Airport	6.570218759573761
Kivalina Airport	6.571754315129317
Uzhhorod International Airport	6.571949264624266
Solovki Airport	6.571949264624266
Bouarfa Airport	6.573755822510822
Lindsay Airport	6.574562186147187
Niagara District Airport	6.574562186147187
Mocopulli Airport	6.575999047619049
Stillwater Regional Airport	6.575999047619049
Okmulgee Regional Airport	6.575999047619049
Cushing Municipal Airport	6.575999047619049
Ruby Airport	6.57811875957376
Shishmaref Airport	6.57811875957376
Savoonga Airport	6.57811875957376
Saratoga County Airport	6.578925274170274
Nyeri Airport	6.57900248917749
Andrau Airpark	6.57900248917749
Flying Cloud Airport	6.57900248917749
Likoma Island Airport	6.57900248917749
Martin State Airport	6.579164004329004
Lincoln Regional Karl Harder Field	6.579164004329004
El Almendro Airport	6.579338809523811
San Agustin Airport	6.579338809523811
Stanhope Municipal Airport	6.579808852813853
Sanderson Field	6.580696269841272
Napakiak Airport	6.580696269841272
Napaskiak Airport	6.580696269841272
Tok Airport	6.580696269841272
Bedwell Harbour Seaplane Base	6.5815212698412715
Popham Airport	6.5815212698412715
Causey Airport	6.5815212698412715
Johnson County Executive Airport	6.581658852813852
Sigiriya Air Force Base	6.581658852813852
Neumünster Airport	6.581658852813852
Tak Airport	6.581658852813852
Barrie-Orillia (Lake Simcoe Regional Airport)	6.581658852813852
Huronia Airport	6.581658852813852
Markham Airport	6.581658852813852
Sahand Airport	6.5817194882894885
Clarke County Airport	6.582609458874459
W H 'Bud' Barron Airport	6.582609458874459
Pukarua Airport	6.582609458874459
Kabale Airport	6.582609458874459
Guatuso Airport	6.582609458874459
Central Bolívar Airport	6.582609458874459
Corvallis Municipal Airport	6.582609458874459
Chernivtsi International Airport	6.583009264624265
Rivne International Airport	6.583009264624265
Clinton Sherman Airport	6.583112380952382
Strother Field	6.583112380952382
Wiley Post Airport	6.583112380952382
Shreveport Downtown Airport	6.583112380952382
Stephenville Clark Regional Airport	6.583112380952382
Crystal River Airport	6.584949718614719
Edenvale Aerodrome	6.584983852813854
Kryvyi Rih International Airport	6.585665628260627
Kharkiv International Airport	6.585665628260627
Ivano-Frankivsk International Airport	6.585665628260627
Enumclaw Airport	6.585739567099568
Markovo Airport	6.585739567099568
Komsomolsk-on-Amur Airport	6.585863406038406
Ugolny Airport	6.585863406038406
Okhotsk Airport	6.585863406038406
Ujae Atoll Airport	6.585863406038406
Orillia Airport	6.586763852813854
Holland Landing Airpark	6.586763852813854
Bartica A Airport	6.587012380952382
Abaco I Walker C Airport	6.587012380952383
Black Point Airstrip	6.587012380952383
Doylestown Airport	6.587012380952383
Tingo Maria Airport	6.587012380952383
Plínio Alarcom Airport	6.587012380952383
Cacoal Airport	6.587012380952383
Warren Field	6.587012380952383
Hyde County Airport	6.587012380952383
Vermilion Regional Airport	6.588685822510822
Coonabarabran Airport	6.588685822510822
Space Coast Regional Airport	6.588685822510822
Bumi Airport	6.588685822510822
Warnervale Airport	6.588685822510822
Fazenda Campo Verde Airport	6.588747698412699
Prominent Hill Airport	6.588747698412699
Cowra Airport	6.588747698412699
Coral Bay Airport	6.588747698412699
Ogden Hinckley Airport	6.588747698412699
Tuzla Romania Airport	6.5889330952380964
Zaporizhzhia International Airport	6.590185628260628
Colorado Plains Regional Airport	6.59077626984127
Sovetskiy Airport	6.591715909645911
Izhevsk Airport	6.591715909645911
Pobedilovo Airport	6.591715909645911
Nadym Airport	6.591715909645911
Lindu Airport	6.591997669552669
Cherepovets Airport	6.5927264074814085
Amderma Airport	6.5927264074814085
Kotlas Airport	6.5927264074814085
Petrozavodsk Airport	6.5927264074814085
Hrodna Airport	6.5927264074814085
Santa Cruz del Quiche Airport	6.593045266955268
Norðfjörður Airport	6.593045266955268
Bursa Airport	6.593045266955268
Skyhaven Airport	6.593045266955268
Waris Airport	6.593045266955268
Newton City-County Airport	6.593045266955268
La Ferté Alais Airfield	6.593045266955268
Bessemer Airport	6.594056125541126
Colorado Springs East Airport	6.594056125541126
Crystal Airport	6.594056125541126
Mariupol International Airport	6.594988406038407
Luhansk International Airport	6.594988406038407
Bairnsdale Airport	6.595000822510823
Taszár Air Base	6.595000822510823
Fort Bridger Airport	6.595000822510823
Fairfield County Airport	6.595815266955268
Shelby County Airport	6.5959871861471875
Torit Airport	6.5959871861471875
Gannan Xiahe Airport	6.5959871861471875
Vängsö Airport	6.5959871861471875
Comiso Airport	6.5959871861471875
Obock Airport	6.597325266955267
Tadjoura Airport	6.597325266955267
Fostoria Metropolitan Airport	6.597524004329004
Eastern Slopes Regional Airport	6.597524004329004
Coral Creek Airport	6.597524004329004
Lakefront Airport	6.597524004329004
Seymchan Airport	6.598576709956712
Zyryanka Airport	6.598576709956712
Tri Cities Airport	6.598902792207793
Auburn Opelika Robert G. Pitts Airport	6.598902792207793
Lake Country Regional Airport	6.598927698412699
Robert S Kerr Airport	6.598927698412699
Parry Sound Area Municipal Airport	6.599717186147186
Hanover / Saugeen Municipal Airport	6.599717186147186
Brandywine Airport	6.599717186147186
Manassas Regional Airport/Harry P. Davis Field	6.599717186147186
Texas Gulf Coast Regional Airport	6.599717186147186
Bubovice Airport	6.599717186147186
Rakkestad Astorp Airport	6.599717186147186
Kastamonu Airport	6.599717186147186
Elstree Airfield	6.600267186147187
Sandtoft Airfield	6.600267186147187
Samambaia Heliport	6.600372142857144
Sinop Airport	6.601341349761351
Akutan Seaplane Base	6.601350195360195
Lopez Island Airport	6.601350195360195
Salekhard Airport	6.601350195360195
Khanty Mansiysk Airport	6.601350195360195
Nyagan Airport	6.601350195360195
Coeur D'Alene - Pappy Boyington Field	6.601465822510823
Beaumont Municipal Airport	6.601465822510823
Susuman Airport	6.602379963924965
Ust-Maya Airport	6.602379963924965
Aldan Airport	6.602379963924965
Sleap Airport	6.602621305916308
Tatenhill Airfield	6.602621305916308
Olyokminsk Airport	6.603346630591631
Vitim Airport	6.603346630591631
Yeniseysk Airport	6.603479740814741
Kyzyl Airport	6.603479740814741
Spichenkovo Airport	6.603479740814741
Khatanga Airport	6.603479740814741
Igarka Airport	6.603479740814741
Pellworm Field	6.605501630591632
Xinyuan Nalati Airport	6.605501630591632
Fontaine Airport	6.605501630591632
Mt Pleasant Regional-Faison field	6.605514155844157
Souther Field	6.605514155844157
Weedon Field	6.605514155844157
Saluda County Airport	6.605514155844157
Dare County Regional Airport	6.605514155844157
Tekirdağ Çorlu Airport	6.606427064047067
Bursa Yenişehir Airport	6.606427064047067
Prosser Airport	6.606447489177489
Chehalis Centralia Airport	6.606447489177489
Desert Aire Airport	6.606447489177489
Anshun Huangguoshu Airport	6.6107346392496416
Sikasso Airport	6.6107346392496416
Brisbane West Wellcamp Airport	6.6107346392496416
Tonghua Sanyuanpu Airport	6.6107346392496416
Suzhou Guangfu Airport	6.6107346392496416
City Airport Manchester	6.6107346392496416
Raduzhny Airport	6.6113847985348
Nefteyugansk Airport	6.6113847985348
Kurgan Airport	6.6113847985348
Khudzhand Airport	6.6113847985348
Mogilev Airport	6.613699740814741
Balakovo Airport	6.614730166500165
Saransk Airport	6.614730166500167
Weerawila Airport	6.6148901665001665
Battambang Airport	6.6148901665001665
Orsk Airport	6.615861277611277
Penza Airport	6.615861277611277
Evanston-Uinta County Airport-Burns Field	6.61662748917749
Sabetha Municipal Airport	6.61662748917749
Hubli Airport	6.620670166500166
Koggala Airport	6.620670166500166
Andizhan Airport	6.6211847985348005
Fergana International Airport	6.6211847985348005
Nalchik Airport	6.624950195360196
Beslan Airport	6.625593687423687
Elista Airport	6.625593687423687
Aleknagik / New Airport	6.625593687423687
Mercer County Airport	6.625593687423687
Mid Delta Regional Airport	6.625593687423687
Hesa Airport	6.625851656676656
Shahid Vatan Pour Air Base	6.625851656676656
Shahid Ashrafi Esfahani Airport	6.627136656676656
Sanandaj Airport	6.627136656676656
Namangan Airport	6.627874798534799
Nukus Airport	6.627874798534799
Khankala Air Base	6.628964740814741
Ulyanovsk East Airport	6.629709849039848
Kashan Airport	6.632765942390943
Termez Airport	6.637471768231768
Staroselye Airport	6.637471768231768
Belgorod International Airport	6.637471768231768
Kursk East Airport	6.637471768231768
Lipetsk Airport	6.637471768231768
Vorkuta Airport	6.637471768231768
Bugulma Airport	6.637471768231768
Yoshkar-Ola Airport	6.637471768231768
Cheboksary Airport	6.637471768231768
Bushehr Airport	6.640444990009989
Bastak Airport	6.640444990009989
Asaloyeh Airport	6.640444990009989
Kish International Airport	6.640444990009989
Bandar Lengeh Airport	6.640444990009989
Khark Island Airport	6.640444990009989
Sirri Island Airport	6.640444990009989
Lavan Island Airport	6.640444990009989
Ras Mishab Airport	6.641398640803641
Arar Domestic Airport	6.641398640803641
Urgench Airport	6.6425059096459105
Pump Station 3 Airport	6.644581974136974
Pump Station 6 Airport	6.644581974136974
Pump Station 10 Airport	6.644581974136974
Rabigh Airport	6.644581974136974
Rafha Domestic Airport	6.644581974136974
King Khaled International Airport	6.644581974136974
Ahwaz Airport	6.644933878898878
Abumusa Island Airport	6.644933878898878
Esfahan Shahid Beheshti International Airport	6.6467859423909434
Karshi Khanabad Airport	6.649308131868134
Sardar-e-Jangal Airport	6.649455386835387
Arak Airport	6.649455386835387
Ghazvin Azadi Airport	6.649455386835387
Omidiyeh Airport	6.649481101121101
Mahshahr Airport	6.649481101121101
Badr Air Base	6.649935942390943
